天堂电影院,9.2,意大利,剧情,https://movie.douban.com/subject/1291828/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559577569.jpg
美国往事,9.2,意大利,剧情,https://movie.douban.com/subject/1292262/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg
洞,9.2,意大利,剧情,https://movie.douban.com/subject/1424334/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497389079.jpg
流浪者之歌,9.1,意大利,剧情,https://movie.douban.com/subject/1303525/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2384320756.jpg
罗马11时,9.1,意大利,剧情,https://movie.douban.com/subject/1466243/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2230837721.jpg
法国大革命,9.1,意大利,剧情,https://movie.douban.com/subject/2040152/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562096919.jpg
偷自行车的人,9.0,意大利,剧情,https://movie.douban.com/subject/1295873/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p759707912.jpg
大路,9.0,意大利,剧情,https://movie.douban.com/subject/1292719/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1137202397.jpg
卡比利亚之夜,9.0,意大利,剧情,https://movie.douban.com/subject/1294781/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204675868.jpg
乡愁,9.0,意大利,剧情,https://movie.douban.com/subject/1291556/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455329155.jpg
永恒和一日,9.0,意大利,剧情,https://movie.douban.com/subject/1293455/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1391839595.jpg
尤里西斯的凝视,9.0,意大利,剧情,https://movie.douban.com/subject/1294573/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2180184371.jpg
哭泣的草原,9.0,意大利,剧情,https://movie.douban.com/subject/1388180/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546247180.jpg
海蒂,9.0,意大利,剧情,https://movie.douban.com/subject/1925081/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2270779943.jpg
末代皇帝,9.2,意大利,历史,https://movie.douban.com/subject/1293172/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452089833.jpg
法国大革命,9.1,意大利,历史,https://movie.douban.com/subject/2040152/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562096919.jpg
尤里西斯的凝视,9.0,意大利,历史,https://movie.douban.com/subject/1294573/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2180184371.jpg
哭泣的草原,9.0,意大利,历史,https://movie.douban.com/subject/1388180/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546247180.jpg
塔可夫斯基的潜行者,9.0,西班牙,剧情,https://movie.douban.com/subject/4100973/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2153601890.jpg
三傻大闹宝莱坞,9.2,印度,剧情,https://movie.douban.com/subject/3793023/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg
摔跤吧！爸爸,9.0,印度,剧情,https://movie.douban.com/subject/26387939/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457983084.jpg
小鞋子,9.2,伊朗,剧情,https://movie.douban.com/subject/1303021/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173580536.jpg
星际穿越,9.3,加拿大,剧情,https://movie.douban.com/subject/1889243/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2206088801.jpg
少年派的奇幻漂流,9.1,加拿大,剧情,https://movie.douban.com/subject/1929463/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg
法国大革命,9.1,加拿大,剧情,https://movie.douban.com/subject/2040152/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562096919.jpg
莫娣,9.0,加拿大,剧情,https://movie.douban.com/subject/25938803/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431089276.jpg
法国大革命,9.1,加拿大,历史,https://movie.douban.com/subject/2040152/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562096919.jpg
黑客帝国,9.0,澳大利亚,动作,https://movie.douban.com/subject/1291843/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg
莫娣,9.0,爱尔兰,剧情,https://movie.douban.com/subject/25938803/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431089276.jpg
狩猎,9.1,瑞典,剧情,https://movie.douban.com/subject/6985810/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg
婚姻生活,9.1,瑞典,剧情,https://movie.douban.com/subject/1292981/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2037298187.jpg
秋日奏鸣曲,9.0,瑞典,剧情,https://movie.douban.com/subject/1297268/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2034707962.jpg
狩猎,9.1,丹麦,剧情,https://movie.douban.com/subject/6985810/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg
